2020-12-30 21:37:02,018: e
2020-12-30 21:37:02,245: s
2020-12-30 21:37:02,420: Key.space
2020-12-30 21:37:02,584: a
2020-12-30 21:37:03,185: Key.space
2020-12-30 21:37:03,505: r
2020-12-30 21:37:03,716: e
2020-12-30 21:37:03,979: a
2020-12-30 21:37:04,090: l
2020-12-30 21:37:04,312: Key.space
2020-12-30 21:37:04,518: k
2020-12-30 21:37:04,967: e
2020-12-30 21:37:05,615: l
2020-12-30 21:37:05,893: o
2020-12-30 21:37:06,870: Key.backspace
2020-12-30 21:37:07,041: Key.backspace
2020-12-30 21:37:07,715: y
2020-12-30 21:37:08,053: l
2020-12-30 21:37:08,654: o
2020-12-30 21:37:08,960: g
2020-12-30 21:37:09,103: g
2020-12-30 21:37:09,208: e
2020-12-30 21:37:09,323: r
2020-12-30 21:37:09,544: Key.space
2020-12-30 21:37:09,878: l
2020-12-30 21:37:10,099: o
2020-12-30 21:37:10,237: o
2020-12-30 21:37:10,411: k
2020-12-30 21:37:10,601: Key.space
2020-12-30 21:37:10,816: l
2020-12-30 21:37:11,036: i
2020-12-30 21:37:11,207: k
2020-12-30 21:37:11,284: e
2020-12-30 21:37:11,503: Key.enter
2020-12-30 21:40:05,639: Key.enter
2020-12-30 21:40:06,062: k
2020-12-30 21:40:06,404: .
2020-12-30 21:40:06,716: r
2020-12-30 21:40:06,969: e
2020-12-30 21:40:07,454: Key.enter
2020-12-30 21:40:08,159: Key.shift
2020-12-30 21:40:08,453: "
2020-12-30 21:40:08,860: s
2020-12-30 21:40:09,063: p
2020-12-30 21:40:09,238: a
2020-12-30 21:40:09,766: c
2020-12-30 21:40:10,030: e
2020-12-30 21:40:10,734: Key.right
2020-12-30 21:40:11,466: ,
2020-12-30 21:40:11,768: Key.shift
2020-12-30 21:40:11,998: "
2020-12-30 21:40:12,873: \\
2020-12-30 21:40:13,530: n
2020-12-30 21:40:27,541: h
2020-12-30 21:40:27,773: e
2020-12-30 21:40:28,164: l
2020-12-30 21:40:28,320: l
2020-12-30 21:40:28,479: l
2020-12-30 21:40:28,669: l
2020-12-30 21:40:29,408: o
2020-12-30 21:40:29,905: o
2020-12-30 21:40:29,935: o
2020-12-30 21:40:29,966: o
2020-12-30 21:40:29,995: o
2020-12-30 21:40:30,025: o
2020-12-30 21:40:30,055: o
2020-12-30 21:40:30,084: o
2020-12-30 21:40:30,115: o
2020-12-30 21:40:30,144: o
2020-12-30 21:40:30,174: o
2020-12-30 21:40:30,205: o
2020-12-30 21:40:30,234: o
2020-12-30 21:40:30,264: o
2020-12-30 21:40:30,294: o
2020-12-30 21:40:30,325: o
2020-12-30 21:40:30,354: o
2020-12-30 21:40:30,384: o
2020-12-30 21:40:30,413: o
2020-12-30 21:40:30,444: o
2020-12-30 21:40:30,473: o
2020-12-30 21:40:30,503: o
2020-12-30 21:40:30,533: o
2020-12-30 21:40:30,564: o
2020-12-30 21:40:30,594: o
2020-12-30 21:40:30,624: o
2020-12-30 21:40:30,653: o
2020-12-30 21:40:30,683: o
2020-12-30 21:40:30,713: o
2020-12-30 21:40:30,744: o
2020-12-30 21:40:30,772: o
2020-12-30 21:40:30,804: o
2020-12-30 21:40:30,833: o
2020-12-30 21:40:30,863: o
2020-12-30 21:40:30,893: o
2020-12-30 21:40:30,923: o
2020-12-30 21:40:30,955: o
2020-12-30 21:40:30,983: o
2020-12-30 21:40:31,012: o
2020-12-30 21:40:31,042: o
2020-12-30 21:40:31,072: o
2020-12-30 21:40:31,102: o
2020-12-30 21:40:31,132: o
2020-12-30 21:40:31,162: o
2020-12-30 21:40:31,192: o
2020-12-30 21:40:31,222: o
2020-12-30 21:40:31,253: o
2020-12-30 21:40:31,282: o
2020-12-30 21:40:31,312: o
2020-12-30 21:40:31,342: o
2020-12-30 21:40:31,372: o
2020-12-30 21:40:31,401: o
2020-12-30 21:40:31,431: o
2020-12-30 21:40:31,462: o
2020-12-30 21:40:31,492: o
2020-12-30 21:40:31,522: o
2020-12-30 21:40:31,553: o
2020-12-30 21:40:31,582: o
2020-12-30 21:40:31,612: o
2020-12-30 21:40:31,643: o
2020-12-30 21:40:31,672: o
2020-12-30 21:40:31,702: o
2020-12-30 21:40:31,732: o
2020-12-30 21:40:31,762: o
2020-12-30 21:40:31,792: o
2020-12-30 21:40:31,822: o
2020-12-30 21:40:31,852: o
2020-12-30 21:40:31,882: o
2020-12-30 21:40:31,911: o
2020-12-30 21:40:31,941: o
2020-12-30 21:40:31,971: o
2020-12-30 21:40:32,001: o
2020-12-30 21:40:32,032: o
2020-12-30 21:40:32,061: o
2020-12-30 21:40:32,091: o
2020-12-30 21:40:32,122: o
2020-12-30 21:41:03,320: Key.backspace
2020-12-30 21:41:03,665: Key.backspace
2020-12-30 21:41:25,807: Key.backspace
2020-12-30 21:41:37,340: Key.backspace
2020-12-30 21:41:40,637: Key.enter
2020-12-30 21:42:31,446: Key.ctrl_l
2020-12-30 21:42:31,678: \x1a
2020-12-30 21:42:32,139: \x1a
2020-12-30 21:42:32,624: \x1a
2020-12-30 21:42:33,045: \x1a
2020-12-30 21:42:33,533: \x1a
2020-12-30 21:42:47,517: Key.ctrl_l
2020-12-30 21:42:47,852: \x0c
2020-12-30 21:42:50,460: Key.ctrl_l
2020-12-30 21:42:51,158: \x1a
2020-12-30 21:42:52,257: \x1a
